line_id	text	tokens_space
6500	تنبيه حيث اجمل الواقف شرطه اتبع فيه العرف المطرد في زمنه لانه بمنزله	تنبيه حيث اجمل الواقف شرطه اتبع فيه العرف المطرد في زمنه لانه بمنزله
6501	شرطه ثم ما كان اقرب الي مقاصد الواقفين كما يدل عليه كلامهم ومن ثم امتنع	شرطه ثم ما كان اقرب الي مقاصد الواقفين كما يدل عليه كلامهم ومن ثم امتنع
6502	في السقايات المسبله علي الطرق غير الشرب ونقل الماء منها ولو للشرب وبحث	في السقايات المسبله علي الطرق غير الشرب ونقل الماء منها ولو للشرب وبحث
6503	بعضهم حرمه نحو بصاق وعسل وسخ في ماء مطهره المسجد وان كثر .	بعضهم حرمه نحو بصاق وعسل وسخ في ماء مطهره المسجد وان كثر .
6504	وسئل العلامه الطنبداوي عن الجوابي والجرار التي عند المساجد فيها الماء	وسئل العلامه الطنبداوي عن الجوابي والجرار التي عند المساجد فيها الماء
6505	اذا لم يعلم انها موقوفه للشرب او الوضوء او الغسل الواجب او المسنون او	اذا لم يعلم انها موقوفه للشرب او الوضوء او الغسل الواجب او المسنون او
6506	غسل النجاسه ؟ فاجاب انه اذا دلت قرينه علي ان الماء موضوع لتعميم الانتفاع :	غسل النجاسه ؟ فاجاب انه اذا دلت قرينه علي ان الماء موضوع لتعميم الانتفاع :
6507	جاز جميع ما ذكر من الشرب وغسل النجاسه وغسل الجنابه وغيرها .	جاز جميع ما ذكر من الشرب وغسل النجاسه وغسل الجنابه وغيرها .
6508	ومثال القرينه : جريان الناس علي تعميم لانتفاع من غير نكير من فقيه وغيره	ومثال القرينه : جريان الناس علي تعميم لانتفاع من غير نكير من فقيه وغيره
6509	اذا الظاهر من عدم النكير : انهم اقدموا علي تعميم الانتفاع بالماء بغسل	اذا الظاهر من عدم النكير : انهم اقدموا علي تعميم الانتفاع بالماء بغسل
6510	وشرب ووضوء وغسل نجاسه فمثل هذا ايقاع يقال بالجواز1 .	وشرب ووضوء وغسل نجاسه فمثل هذا ايقاع يقال بالجواز1 .
6511	وقال ان فتوي العلامه عبد الله بامخرمه يوافق ما ذكره انتهي .	وقال ان فتوي العلامه عبد الله بامخرمه يوافق ما ذكره انتهي .
6512	قال القفال وتبعوه : ويجوز شرط رهن من مستعير كتاب وقف ياخذه PageV01P408	قال القفال وتبعوه : ويجوز شرط رهن من مستعير كتاب وقف ياخذه PageV01P408
6513	000000000000000000000000000000000	000000000000000000000000000000000
6514	الناظر منه ليحمله علي رده .	الناظر منه ليحمله علي رده .
6515	والحق به شرط ضامن .	والحق به شرط ضامن .
6516	وافتي بعضهم في الوقف علي النبي ص او النذر له بانه يصرف لمصالح حجرته	وافتي بعضهم في الوقف علي النبي ص او النذر له بانه يصرف لمصالح حجرته
6517	الشريفه فقط او علي اهل بلد اعطي مقيم بها او غائب عنها لحاجه غيبه لا تقطع	الشريفه فقط او علي اهل بلد اعطي مقيم بها او غائب عنها لحاجه غيبه لا تقطع
6518	نسبته اليها عرفا .	نسبته اليها عرفا .
6519	فروع قال التاج الفزاري والبرهان المراغي وغيرهما : من شرط قراءه جزء من	فروع قال التاج الفزاري والبرهان المراغي وغيرهما : من شرط قراءه جزء من
6520	القران كل يوم كفاه قدر جزء ولو مفرقا ونظرا وفي المفرق نظر .	القران كل يوم كفاه قدر جزء ولو مفرقا ونظرا وفي المفرق نظر .
6521	ولو قال ليتصدق بغلته في رمضان او عاشوراء ففات : تصدق بعده ولا ينتظر	ولو قال ليتصدق بغلته في رمضان او عاشوراء ففات : تصدق بعده ولا ينتظر
6522	مثله نعم : ان قال فطرا لصوامه انتظره .	مثله نعم : ان قال فطرا لصوامه انتظره .
6523	وافتي غير واحد بانه لو قال علي من يقرا علي ms207 قبر ابي كل جمعه يس بانه ان	وافتي غير واحد بانه لو قال علي من يقرا علي ms207 قبر ابي كل جمعه يس بانه ان
6524	حد القراء بمده معينه او عين لكل سنه غله : اتبع والا بطل .	حد القراء بمده معينه او عين لكل سنه غله : اتبع والا بطل .
6525	نظير ما قالوه من بطلان الوصيه لزيد كل شهر بدينار الا في دينار واحد	نظير ما قالوه من بطلان الوصيه لزيد كل شهر بدينار الا في دينار واحد
6526	انتهي .	انتهي .
6527	وانما يتجه الحاق الوقف بالوصيه : ان علق بالموت لانه حينئذ وصيه واما	وانما يتجه الحاق الوقف بالوصيه : ان علق بالموت لانه حينئذ وصيه واما
6528	الوقف الذي ليس كالوصيه : فالذي يتجه صحته اذ لا يترتب عليه محذور بوجه لان	الوقف الذي ليس كالوصيه : فالذي يتجه صحته اذ لا يترتب عليه محذور بوجه لان
6529	الناظر اذا قرر من يقرا كذلك : استحق	الناظر اذا قرر من يقرا كذلك : استحق
6530	000000000000000000000000000000000	000000000000000000000000000000000
6531	ما شرط ما دام يقراه فاذا مات	ما شرط ما دام يقراه فاذا مات
6532	مثلا : قرر الناظر غيره وهكذا .	مثلا : قرر الناظر غيره وهكذا .
6533	ولو قال الواقف وقفت هذا علي فلان ليعمل كذا : قال ابن الصلاح : احتمل ان	ولو قال الواقف وقفت هذا علي فلان ليعمل كذا : قال ابن الصلاح : احتمل ان
6534	يكون شرطا للاستحقاق وان يكون توصيه له لاجل وقفه فان علم مراده : اتبع وان	يكون شرطا للاستحقاق وان يكون توصيه له لاجل وقفه فان علم مراده : اتبع وان
6535	شك : لم يمنع الاستحقاق وانما يتجه فيما لا يقصد عرفا صرف الغله في مقابلته	شك : لم يمنع الاستحقاق وانما يتجه فيما لا يقصد عرفا صرف الغله في مقابلته
6536	والا كلتقرا او تتعلم كذا : فهو شرط للاستحقاق فيما استظهره شيخنا . ولوقف	والا كلتقرا او تتعلم كذا : فهو شرط للاستحقاق فيما استظهره شيخنا . ولوقف
6537	واوصي للضيف : صرف للوارد علي ما يقتضيه العرف ولا يزاد علي ثلاثه ايام	واوصي للضيف : صرف للوارد علي ما يقتضيه العرف ولا يزاد علي ثلاثه ايام
6538	مطلقا ولا يدفع له حب الا ان شرطه الواقف وهل يشترط فيه الفقر ؟ قال شيخنا :	مطلقا ولا يدفع له حب الا ان شرطه الواقف وهل يشترط فيه الفقر ؟ قال شيخنا :
6539	الظاهر لا .	الظاهر لا .
6540	وسئل شيخنا الزمزمي عمال وقف ليصرف غلته للاطعام عن رسول الله ص : فهل	وسئل شيخنا الزمزمي عمال وقف ليصرف غلته للاطعام عن رسول الله ص : فهل
6541	يجوز للناظر ان يطعمها من نزل به من الضيفان في غير شهر المولد بذلك القصد	يجوز للناظر ان يطعمها من نزل به من الضيفان في غير شهر المولد بذلك القصد
